scenario_a,scenario_b,scenario_c
1168.6712695048443,344.8386136820688,51.96395790180558
952.0957038635661,375.5349227087494,41.47307247186793
884.962187215787,270.7222866355213,41.98007311364554
706.7278155682856,254.46432661440957,46.030722105701294
1020.2765310201761,279.6092454552631,55.17067291605156
847.2274257833116,285.5268736073621,46.59299510080336
884.3922415597054,326.0061912514298,48.5304521714103
814.0967624646744,286.90733488245195,45.48522552717608
921.2709217755729,333.13132695272776,60.83625585477137
669.2647657168965,287.4937526868641,38.72819362834529
1140.1018547341077,301.7440194191186,64.12704876827043
1025.3600747459197,300.2169241495707,43.24204568876525
897.5599486660382,339.08319106667386,41.73598189906534
657.3507022119687,281.1398910986012,53.69732839042639
916.956615583308,263.677333831361,69.11699987252739
1147.048602970083,289.6741177343993,64.18594548844771
944.9328105042356,266.2197794743401,53.2601439603783
972.2586405269309,288.3313443578806,31.595751663441796
1015.3811113942587,286.00730084687837,59.775652900360576
933.5085251366818,292.5979437746986,47.97684946967146
1300.5461104784772,321.19975086824456,42.635597309784565
537.2531764073999,331.95351431707394,57.502698177557846
1530.3233180341142,316.6860012012118,59.64252302179811
913.8109448471698,275.85985355349885,49.951227897792506
1216.0506446855836,264.902219026301,44.45809014188408
983.810004219771,321.1492084750238,39.0651565388933
1346.590047949034,273.15717383946776,55.46407551338956
778.7444317168153,343.0858861986698,46.92214967581876
1155.2020153063327,328.78010582203035,49.40520306444982
1189.766496640232,256.52407843748205,42.05175575560387
1003.4586351323991,261.45509181028774,44.78585755554295
1162.4864854330667,253.39296052550316,47.89197662233165
575.7550089833624,306.0891542118293,84.65288327783823
2296.337788891295,304.5960039818217,52.86825105809814
762.2578896598064,294.7934373347996,71.7277941172034
905.4205927780703,352.6562713999213,43.90309072842295
931.2687919764147,366.91999098315404,55.442619065550254
1029.4201819062337,347.0906832927855,40.98984577432568
799.2812425385054,327.4570986177676,45.949406223544926
903.9618250094339,267.2942860850731,44.03039307532534
904.9206122942956,336.8318492259349,68.40929165400593
914.6259673048725,243.64313101647545,49.506132817082054
1165.7076215530196,272.43265970940433,47.74682614184227
1165.0253889209712,349.3170980661753,67.77390698448325
863.246872554804,296.62359329711694,43.69319765151489
1076.3669188807273,334.2534490671827,45.14518148744329
1064.2013815516063,324.9866132054739,49.61537685443804
834.454926298734,329.46521796971183,44.03080631811584
1035.1854328198915,293.4834327781028,44.88610819886459
1163.2121236034088,286.7075920956875,63.63438770611059
1243.0263614443656,318.6858160684158,31.198318724044203
1386.789731535768,264.46610479461066,87.5219000935586
1328.687336893746,300.86434779236066,53.31429604814748
922.0217515397031,291.62976213540554,56.98343912417045
1457.6024713930512,289.59575517069527,81.83746305569237
1127.4205137620174,327.42027496924203,59.70516766907493
1123.7246617655596,297.3644996673158,72.50966219361175
825.458002906264,285.92978694936005,72.79573067309313
